Country,iso_code,Year,Total,Coal,Oil,Gas,Cement,Flaring,Other
Greece,GRC,2015,74.927631,29.948851,34.983654,6.0347550000000005,3.467281,0.003639,0.48945200000000005
Greece,GRC,2016,71.364164,23.593526,35.577483,7.912128,3.772241,0.009366,0.49942
Greece,GRC,2017,74.84505,26.019318,35.035226,9.53608,3.6852099999999997,0.0077069999999999994,0.561509
Greece,GRC,2018,71.78199000000001,24.851032999999997,33.840596999999995,9.071745,3.4194730000000004,0.010971,0.58817
Greece,GRC,2019,65.756232,17.874125,33.943412,9.998173,3.360215,0.009042,0.5712649999999999
Greece,GRC,2020,55.610277,10.129119000000001,31.071229,11.042299,2.977784,0.005171,0.38467399999999996
Greece,GRC,2021,56.309279000000004,9.775375,31.013853000000005,12.152421,2.977784,0.005171,0.38467399999999996
Hungary,HUN,1990,73.225536,26.417065,22.813663000000002,20.405939,1.7507240000000002,0.485158,1.3529870000000002
Hungary,HUN,1991,69.656248,25.086489,21.556356,20.459526,1.101696,0.45986000000000005,0.9923219999999999
Hungary,HUN,1992,62.08483199999999,20.644084,21.704929,17.576422,0.858784,0.440385,0.8602270000000001
Hungary,HUN,1993,63.389270999999994,20.555289000000002,21.464431,19.110369,1.021768,0.397373,0.840041
Hungary,HUN,1994,61.786556000000004,18.683495999999998,21.156619,19.412323,1.180858,0.48723299999999997,0.866027
Hungary,HUN,1995,61.391314,18.389328,19.759135999999998,20.910529999999998,1.18584,0.26448499999999997,0.8819950000000001
Hungary,HUN,1996,63.024781999999995,18.874845,18.459569000000002,23.528654,1.110503,0.258735,0.7924770000000001
Hungary,HUN,1997,61.623559,18.317739000000003,18.684735999999997,22.435569,1.173869,0.21126,0.800385
Hungary,HUN,1998,61.163666000000006,17.1825,19.296673000000002,22.464834,1.2216989999999999,0.186412,0.8115479999999999
Hungary,HUN,1999,61.663743000000004,17.561258,19.154319,22.75946,1.22444,0.167104,0.797162
Hungary,HUN,2000,58.365151000000004,16.473463,17.46133,22.205794,1.353058,0.189145,0.682362
Hungary,HUN,2001,59.968212,15.899623000000002,17.238381,24.647062,1.356593,0.144213,0.68234
Hungary,HUN,2002,59.004706999999996,15.628517,16.294214999999998,24.844401,1.425783,0.140346,0.6714439999999999
Hungary,HUN,2003,61.756177,16.162075,16.056342,27.226688,1.411835,0.14635499999999999,0.7528819999999999
Hungary,HUN,2004,60.129554000000006,15.477004,15.601687,26.815476,1.289299,0.118164,0.8279219999999999
Hungary,HUN,2005,60.276272,13.598123999999999,16.402897,28.024506,1.19894,0.11283900000000001,0.938966
Hungary,HUN,2006,59.633210999999996,13.617367999999999,17.164585,26.511687,1.295854,0.11701199999999999,0.9267049999999999
Hungary,HUN,2007,58.553668,13.571612,17.531041000000002,25.106068,1.328096,0.10436400000000001,0.912488
Hungary,HUN,2008,57.248107,13.063768,17.23902,24.616784,1.260648,0.179944,0.8879440000000001
Hungary,HUN,2009,51.464055,11.189071,17.164587,21.363976,0.972707,0.179871,0.593843
Hungary,HUN,2010,52.068732000000004,11.672042,15.972002,22.917573,0.735351,0.188373,0.583391
Hungary,HUN,2011,50.191328999999996,11.954756,15.028675,21.875410000000002,0.56362,0.186943,0.581925
Hungary,HUN,2012,46.757481,11.455735,14.344695999999999,19.571815,0.678421,0.15012899999999998,0.5566840000000001
Hungary,HUN,2013,43.611553,10.165985000000001,13.846875,18.384957999999997,0.515881,0.150523,0.5473319999999999
Hungary,HUN,2014,43.729844,10.184977,15.190656,17.120245999999998,0.56571,0.128992,0.539262
Hungary,HUN,2015,46.65347,10.517019,16.531408,18.229804,0.675693,0.131876,0.567669
Hungary,HUN,2016,47.113085999999996,9.769267999999999,16.572281,19.36532,0.705228,0.136681,0.5643090000000001
Hungary,HUN,2017,49.515229,10.047647,17.472752,20.486028,0.783129,0.142545,0.583128
Hungary,HUN,2018,49.463319,9.446999,18.559711,19.846076,0.881792,0.147206,0.581535
Hungary,HUN,2019,49.234646000000005,8.18614,19.363543,19.969006,1.0228629999999999,0.14945,0.5436439999999999
Hungary,HUN,2020,47.284496999999995,7.440498,17.372881,20.895432999999997,0.928787,0.162081,0.484817
Hungary,HUN,2021,48.454619,6.3912629999999995,18.375345000000003,22.112327,0.928787,0.162081,0.484817
Iceland,ISL,1990,2.215856,0.282147,1.8194549999999998,0.000177,0.051561,0.061358,0.001157
Iceland,ISL,1991,2.096309,0.245148,1.7322349999999997,0.00016299999999999998,0.04798,0.06995,0.000833
Iceland,ISL,1992,2.242604,0.242904,1.885768,0.000146,0.045099,0.067617,0.00107
Iceland,ISL,1993,2.393481,0.297981,1.969887,0.00014099999999999998,0.039051999999999996,0.085377,0.001042
Iceland,ISL,1994,2.342135,0.292943,1.9415310000000001,0.000178,0.036538,0.070121,0.0008230000000000001
Iceland,ISL,1995,2.459567,0.296014,2.04326,0.000215,0.036836,0.082236,0.001006
Iceland,ISL,1996,2.513641,0.28127199999999997,2.108797,0.000202,0.040817,0.08126799999999999,0.001285
Iceland,ISL,1997,2.6095900000000003,0.31993499999999997,2.175379,0.00021099999999999998,0.045472000000000005,0.066852,0.001741
Iceland,ISL,1998,2.628704,0.284473,2.205942,0.000212,0.05318099999999999,0.083719,0.001178
Iceland,ISL,1999,2.831173,0.35806,2.3001869999999998,0.000223,0.060394,0.111275,0.001033
Iceland,ISL,2000,2.9231409999999998,0.465699,2.238586,0.000215,0.064442,0.153146,0.001052
Iceland,ISL,2001,2.855336,0.502106,2.150528,0.00025,0.057689,0.14377,0.000993
Iceland,ISL,2002,2.982484,0.51288,2.2825849999999996,0.000236,0.038268,0.147412,0.001102
Iceland,ISL,2003,2.976171,0.510264,2.293774,0.00025,0.032113,0.136344,0.0034270000000000004
Iceland,ISL,2004,3.1001369999999997,0.525751,2.39558,0.000221,0.049791,0.122901,0.005893
Iceland,ISL,2005,2.968443,0.484469,2.3066150000000003,8.3e-05,0.053949000000000004,0.11815899999999999,0.005168
Iceland,ISL,2006,3.1446680000000002,0.5151560000000001,2.43703,9.1e-05,0.061048000000000005,0.127426,0.003915999999999999
Iceland,ISL,2007,3.483689,0.5963890000000001,2.674027,0.000149,0.063172,0.147373,0.002579
Iceland,ISL,2008,3.801137,0.6392140000000001,2.909434,0.00015900000000000002,0.060828,0.18594000000000002,0.005562
Iceland,ISL,2009,3.7197150000000003,0.6217689999999999,2.8957,0.000164,0.028097000000000004,0.17011099999999998,0.0038729999999999997
Iceland,ISL,2010,3.616621,0.626117,2.788367,0.000133,0.009923999999999999,0.189644,0.002437
Iceland,ISL,2011,3.494164,0.6394880000000001,2.652413,0.000161,0.019647,0.17951199999999998,0.002943
Iceland,ISL,2012,3.4908699999999997,0.6589729999999999,2.655749,4.1e-05,0.0,0.17205,0.004056000000000001
Iceland,ISL,2013,3.4800800000000005,0.661003,2.64249,6.2e-05,0.0,0.17313800000000001,0.003387
Iceland,ISL,2014,3.436352,0.625165,2.625463,0.000148,0.0,0.182954,0.0026219999999999998
Iceland,ISL,2015,3.5338529999999997,0.661181,2.705333,0.000182,0.0,0.163135,0.0040219999999999995
Iceland,ISL,2016,3.485184,0.660089,2.67244,8e-05,0.0,0.14896099999999998,0.0036130000000000003
Iceland,ISL,2017,3.6016199999999996,0.693221,2.758626,4.8e-05,0.0,0.146479,0.003247
Iceland,ISL,2018,3.658953,0.715029,2.7833509999999997,3.2e-05,0.0,0.156462,0.004079999999999999
Iceland,ISL,2019,3.5462629999999997,0.684012,2.6923150000000002,0.000227,0.0,0.163106,0.006603
Iceland,ISL,2020,3.328876,0.667573,2.480043,0.0002,0.0,0.174873,0.006187
Ireland,IRL,1990,32.94442,14.658914000000001,12.399713,4.414026,0.884,6e-06,0.587761
Ireland,IRL,1991,33.674307,14.367054000000001,13.45306,4.546653,0.782,6e-06,0.5255350000000001
Ireland,IRL,1992,33.495315000000005,13.765116,14.025054999999998,4.5165690000000005,0.753,6e-06,0.435569
Ireland,IRL,1993,33.716364,13.195587,13.99164,5.220705000000001,0.729,7.000000000000001e-06,0.579426
Ireland,IRL,1994,34.838446999999995,12.556833000000001,15.778462,5.151802,0.859,7.000000000000001e-06,0.49234399999999995
Ireland,IRL,1995,35.852987,12.668263,16.078457,5.527482,0.879,8e-06,0.6997760000000001
Ireland,IRL,1996,37.46927,13.073998,16.534516,6.1783220000000005,0.983,1.3000000000000001e-05,0.699421
Ireland,IRL,1997,38.804984999999995,12.210017,18.194857,6.5916820000000005,1.145,1.8e-05,0.663412
Ireland,IRL,1998,40.708971000000005,11.892729,20.50167,6.720842,1.059,2.4e-05,0.5347069999999999
Ireland,IRL,1999,42.440183000000005,10.289113,23.186119,7.189719,1.166,0.038294999999999996,0.570937
Ireland,IRL,2000,45.249116,11.107352,23.657578,8.208982,1.7009040000000002,3.7e-05,0.574263
Ireland,IRL,2001,47.607611999999996,11.65916,24.844206,8.601435,1.8511900000000001,0.056091999999999996,0.59553
Ireland,IRL,2002,46.081589,11.31475,23.796955,8.63256,1.8597970000000001,4.4e-05,0.47748199999999996
Ireland,IRL,2003,45.684109,10.842907,23.272473,8.839606,2.126951,4.5e-05,0.6021270000000001
Ireland,IRL,2004,46.166785,10.206544000000001,24.456139,8.756195,2.295081,4.8e-05,0.45277700000000004
Ireland,IRL,2005,48.156597,11.160260000000001,25.776718,8.400047,2.357055,4.3e-05,0.462474
Ireland,IRL,2006,47.604659000000005,10.020683,25.361371,9.428956,2.347851,5e-05,0.44574899999999995
Ireland,IRL,2007,47.664334000000004,9.670674,24.828674,10.207724,2.374056,6.1e-05,0.583145
Ireland,IRL,2008,47.363258,9.643891,24.384114999999998,10.771399,2.106733,6.2e-05,0.457058
Ireland,IRL,2009,42.179308,8.604719000000001,21.400239000000003,10.381639999999999,1.326776,6.500000000000001e-05,0.465869
Ireland,IRL,2010,41.793616,8.426884,20.274457,11.365219,1.1051090000000001,7.3e-05,0.621873
Ireland,IRL,2011,38.056383000000004,8.310956,18.367395000000002,9.850019999999999,0.9662729999999999,6.2e-05,0.5616760000000001
Ireland,IRL,2012,38.227157,9.62159,17.460983,9.523164,1.177022,5.5e-05,0.444342
Ireland,IRL,2013,37.28175,8.738544000000001,17.659054,9.066713,1.111746,5.2000000000000004e-05,0.705641
Ireland,IRL,2014,36.853014,8.647302999999999,17.368282,8.795856,1.461122,4.5e-05,0.5804060000000001
Ireland,IRL,2015,38.71804,9.351334,18.246563000000002,8.888227,1.6520139999999999,0.000405,0.579496
Ireland,IRL,2016,40.369543,9.205271,18.850458,9.910447999999999,1.7935240000000001,0.001367,0.608474
Ireland,IRL,2017,39.078033000000005,7.869732000000001,18.679320999999998,10.151617,1.839605,0.00476,0.532997
Ireland,IRL,2018,39.012368,6.35416,19.503747,10.59865,1.916043,0.000205,0.639563
Ireland,IRL,2019,37.325663,4.5433129999999995,19.544584,10.83591,1.8925990000000001,0.000286,0.508972
Ireland,IRL,2020,35.153202,3.757762,18.136651999999998,10.951807,1.76964,0.000334,0.5370060000000001
Ireland,IRL,2021,37.540329,6.292886,18.438844,10.501617999999999,1.76964,0.000334,0.5370060000000001
Italy,ITA,1990,439.54984,69.580088,256.164368,88.992265,15.845935,4.0476339999999995,4.919549
Italy,ITA,1991,439.094125,65.966185,253.652806,94.75498499999999,15.692164000000002,3.979914,5.048071
Italy,ITA,1992,439.31532000000004,58.065031999999995,261.298548,94.458123,16.427096,3.956085,5.110436
Italy,ITA,1993,431.604813,52.079079,259.335623,96.872426,14.065229,4.179991,5.072465
Italy,ITA,1994,425.79682699999995,54.772146,255.511608,92.793643,13.791223,4.070158,4.85805
Italy,ITA,1995,449.82611299999996,58.416931999999996,264.19895299999996,102.912719,15.310154,4.002398,4.984957
Italy,ITA,1996,444.029375,53.524423,261.839699,106.18993700000001,13.987542999999999,3.850362,4.63741
Italy,ITA,1997,449.754151,54.146179000000004,262.769226,109.923345,14.232612,4.012576999999999,4.670212
Italy,ITA,1998,461.945962,54.867121999999995,265.48661400000003,118.554695,14.538381,3.886827,4.612322
Italy,ITA,1999,466.42493600000006,53.939637,260.37824900000004,129.051474,15.277307999999998,3.108679,4.66959
Italy,ITA,2000,470.487187,56.032194,255.58524599999998,134.81329499999998,15.862119,3.261918,4.932415
Italy,ITA,2001,470.56808099999995,59.024471,251.78476600000002,135.107373,16.394484,3.0708729999999997,5.186114
Italy,ITA,2002,477.99897400000003,60.01566700000001,257.670837,135.864675,16.288779,2.842968,5.316048
Italy,ITA,2003,495.96164000000005,65.125831,255.94732000000002,149.02423000000002,16.93841,3.383522,5.542326999999999
Italy,ITA,2004,501.563232,72.21731199999999,248.797516,154.66176399999998,17.407936,2.6460310000000002,5.832673000000001
Italy,ITA,2005,502.255442,71.26492900000001,239.412268,165.65960800000002,17.403219,2.557067,5.958352
Italy,ITA,2006,496.84673200000003,70.786907,237.47080699999998,162.584734,17.473865,2.591484,5.938934
Italy,ITA,2007,490.566288,70.675246,230.016244,163.512326,17.913985999999998,2.52629,5.922194999999999
Italy,ITA,2008,478.868679,68.138769,219.440504,167.141928,16.127209,2.596047,5.424222
Italy,ITA,2009,424.694439,52.387805,198.742114,154.034299,13.340682999999999,2.231504,3.9580339999999996
Italy,ITA,2010,436.117437,58.218054,193.788095,164.346876,13.276015,2.376961,4.111436
Italy,ITA,2011,424.25627000000003,65.43903900000001,186.43538600000002,153.00038500000002,12.583285,2.615166,4.183008999999999
Italy,ITA,2012,403.696912,66.958995,172.67965800000002,147.713829,10.07146,2.527781,3.745189
Italy,ITA,2013,369.67972000000003,57.781948,159.183247,137.700968,8.877183,2.701607,3.434768
Italy,ITA,2014,349.390357,55.837154000000005,157.836392,121.58938300000001,8.338587,2.501145,3.287696
Italy,ITA,2015,361.163177,53.062916,161.533251,132.75628600000002,8.196150999999999,2.574287,3.040286
Italy,ITA,2016,358.182542,48.558932,156.014581,140.791993,7.680499,2.1887060000000003,2.947833
Italy,ITA,2017,352.735387,42.039753999999995,148.777563,148.758171,7.711494,2.3512779999999998,3.097127
Italy,ITA,2018,349.005042,39.424353,152.69847,143.671675,7.756716,2.295171,3.158657
Italy,ITA,2019,339.233207,30.657925,148.115767,146.75843,7.911519,2.756337,3.033228
Italy,ITA,2020,302.2786,22.269892000000002,127.28358,140.800754,7.0591919999999995,2.112523,2.7526599999999997
Italy,ITA,2021,328.68732,23.999725,141.80728200000001,150.95593799999997,7.0591919999999995,2.112523,2.7526599999999997
Japan,JPN,1990,1158.129439,317.934282,670.647609,118.872345,38.701103,0.191682,11.782419
Japan,JPN,1991,1169.777716,317.799425,673.006559,126.99440600000001,40.346745,0.21513400000000002,11.415446000000001
Japan,JPN,1992,1179.504316,312.155887,686.56529,128.434625,41.665791,0.208209,10.474514
Japan,JPN,1993,1172.487308,317.625427,672.018016,131.217458,41.224494,0.21163200000000001,10.190281
Japan,JPN,1994,1227.513532,325.33779,712.016299,137.66783999999998,42.297115999999995,0.23120700000000002,9.963280000000001
Japan,JPN,1995,1239.9094,335.293184,709.328445,142.649074,42.142027,0.521556,9.975112
Japan,JPN,1996,1252.447045,344.11734900000005,706.887939,148.44827,42.559540000000005,0.5707800000000001,9.863168
Japan,JPN,1997,1245.13936,349.675392,692.050712,153.033751,39.926083,0.580429,9.872992
Japan,JPN,1998,1205.249923,327.40466499999997,676.2438549999999,156.33031599999998,35.362598999999996,0.49871000000000004,9.409777
Japan,JPN,1999,1241.8356039999999,345.281251,685.684394,165.804437,35.010125,0.539409,9.515988
Japan,JPN,2000,1264.594656,372.149786,676.4222139999999,170.603597,35.085743,0.51163,9.821686999999999
Japan,JPN,2001,1249.988539,381.227601,654.741169,169.62317099999999,34.374185,0.548238,9.474174
Japan,JPN,2002,1279.3623,398.394136,665.69478,173.41888500000002,32.417253,0.5246109999999999,8.912633999999999
Japan,JPN,2003,1287.691834,411.820508,655.805004,178.651846,31.935273,0.505778,8.973423
Japan,JPN,2004,1283.076662,419.813966,644.657995,177.564951,31.276190000000003,0.47713500000000003,9.286425
Japan,JPN,2005,1290.599508,430.34830800000003,641.774213,176.001001,32.279646,0.507807,9.688533
Japan,JPN,2006,1267.623958,427.482811,604.984148,192.654372,31.990873999999998,0.553147,9.958606
Japan,JPN,2007,1303.36203,444.982442,607.5511690000001,209.122344,30.65835,0.615672,10.432053999999999
Japan,JPN,2008,1232.480695,426.290792,562.867939,204.48466299999998,28.552560999999997,0.5651970000000001,9.719543
Japan,JPN,2009,1163.375134,411.271552,515.862741,202.176743,25.308482,0.5008729999999999,8.254744
Japan,JPN,2010,1215.0581029999998,445.97692800000004,521.743014,213.341562,24.321271,0.474575,9.200753
Japan,JPN,2011,1265.034863,430.475991,552.298459,247.922677,24.982896,0.4775,8.877341
Japan,JPN,2012,1306.182513,450.01348600000006,564.1289559999999,257.022425,25.624795000000002,0.490291,8.902561
Japan,JPN,2013,1315.5687,481.216134,541.435289,256.490809,26.805206,0.43866400000000005,9.182599
Japan,JPN,2014,1264.413251,472.93404699999996,496.771315,258.548469,26.557375,0.44910200000000006,9.152942999999999
Japan,JPN,2015,1223.605161,465.830288,476.378763,246.42864100000003,25.936139999999998,0.424732,8.606597
Japan,JPN,2016,1203.888206,456.551209,460.87857599999995,251.595944,25.969471,0.457129,8.435877
Japan,JPN,2017,1188.358949,458.482158,448.847338,245.692546,26.428778,0.43610299999999996,8.472026
Japan,JPN,2018,1143.411908,441.96404299999995,432.51093899999995,233.95326699999998,26.182944,0.423414,8.3773
Japan,JPN,2019,1106.015486,432.250117,415.860472,224.230136,25.328006,0.36898000000000003,7.977774
Japan,JPN,2020,1042.2240160000001,399.36694900000003,387.85735,222.604846,24.490267000000003,0.344529,7.560075
Japan,JPN,2021,1067.398435,418.82049900000004,395.359389,221.52507599999998,23.788868,0.344529,7.560075
Kazakhstan,KAZ,1990,278.781769,168.898922,62.818412,27.402821000000003,1.0150780000000001,15.785020999999999,2.8615150000000003
Kazakhstan,KAZ,1991,269.489798,166.77861399999998,57.253411,26.310939,0.804064,15.676637,2.6661330000000003
Kazakhstan,KAZ,1992,245.215827,156.356315,45.962151,25.161586,0.699188,14.679773,2.3568130000000003
Kazakhstan,KAZ,1993,217.96380299999998,139.209238,38.299121,23.484133,0.352883,15.228582999999999,1.389844
Kazakhstan,KAZ,1994,184.332707,113.73279,31.887837,22.188472,0.168706,15.480828,0.874075
Kazakhstan,KAZ,1995,177.082247,111.18034899999999,31.772104,17.663142999999998,0.097929,15.639753,0.7289680000000001
Kazakhstan,KAZ,1996,162.760497,100.610639,31.070919,15.731992000000002,0.015839,14.771531,0.559577
Kazakhstan,KAZ,1997,154.166198,90.608755,32.565761,14.85866,0.046938,15.470313,0.615771
Kazakhstan,KAZ,1998,148.818172,85.775351,31.974857,14.386610999999998,0.010261,15.498807999999999,1.172285
Kazakhstan,KAZ,1999,123.721703,76.31133,20.161972,9.78652,0.0074719999999999995,16.007885,1.446525
Kazakhstan,KAZ,2000,147.473712,90.49879399999999,25.427307,14.152645999999999,0.001999,16.132079,1.260886
Kazakhstan,KAZ,2001,142.29508700000002,88.424584,24.955466,11.192608,0.158182,15.975569,1.5886799999999999
Kazakhstan,KAZ,2002,159.971295,91.19773,36.545939000000004,14.307132999999999,0.026942,15.589078,2.3044729999999998
Kazakhstan,KAZ,2003,177.823927,102.150449,40.412579,16.175043,0.0005200000000000001,16.141565,2.943771
Kazakhstan,KAZ,2004,187.304225,108.806836,42.146221999999995,17.299271,0.345937,16.331076,2.374883
Kazakhstan,KAZ,2005,200.43793,109.271752,52.771613,18.118596,0.355198,16.396473999999998,3.524296
Kazakhstan,KAZ,2006,220.04808599999998,114.456861,56.355938,27.992821999999997,0.47559799999999997,16.376724,4.390143
Kazakhstan,KAZ,2007,226.12884100000002,124.84565800000001,56.450497999999996,23.985991000000002,0.596891,16.477869000000002,3.771935
Kazakhstan,KAZ,2008,227.12144700000002,121.365975,53.524981999999994,30.334053000000004,0.984189,16.936001,3.9762470000000003
Kazakhstan,KAZ,2009,221.05717400000003,130.767979,40.274071,29.953277000000003,0.932672,16.128092000000002,3.0010830000000004
Kazakhstan,KAZ,2010,246.982754,140.333624,52.153209999999994,34.211553,1.0252350000000001,16.391153,2.8679799999999998
Kazakhstan,KAZ,2011,237.033962,137.589848,40.35066,38.658557,1.066332,16.406333,2.9622330000000003
Kazakhstan,KAZ,2012,243.921902,148.665445,39.979448,34.442119,2.321314,16.462064,2.051512
Kazakhstan,KAZ,2013,251.452709,146.942028,50.234151000000004,30.732232,3.030554,16.435439000000002,4.078305
Kazakhstan,KAZ,2014,297.643502,190.257744,40.811784,43.406802,3.237937,16.54415,3.3850839999999995
Kazakhstan,KAZ,2015,301.273154,183.235611,41.434762,52.648056999999994,3.4567919999999996,16.175616,4.322317
Kazakhstan,KAZ,2016,304.839535,183.031911,43.012721,54.721206,3.524569,17.295004000000002,3.254124
Kazakhstan,KAZ,2017,320.791449,187.96186200000002,45.136156,62.751164,3.817253,17.820607,3.3044059999999997
Kazakhstan,KAZ,2018,331.8207,190.78778400000002,48.946831,68.573948,3.890766,16.760127999999998,2.861242
Kazakhstan,KAZ,2019,297.569458,176.146122,49.060757,50.438959000000004,3.800151,14.698167000000002,3.425302
Kazakhstan,KAZ,2020,278.40459300000003,181.010491,40.068642,32.208293,4.448138,16.843902,3.8251269999999997
Kazakhstan,KAZ,2021,276.68346,180.81847199999999,42.767601,27.980220000000003,4.448138,16.843902,3.8251269999999997
Latvia,LVA,1990,19.661396,2.8116689999999998,10.462117999999998,5.493226,0.345783,1.1e-05,0.548588
Latvia,LVA,1991,17.919401,2.45509,9.292721,5.454966000000001,0.319702,1.1e-05,0.396911
Latvia,LVA,1992,14.193356,2.163498,7.795151,3.9760769999999996,0.141949,1e-05,0.116671
Latvia,LVA,1993,11.921497,1.9947869999999999,7.269928999999999,2.593993,0.015806999999999998,1e-05,0.046972
Latvia,LVA,1994,10.370008,1.520794,6.866094,1.874322,0.07660299999999999,9e-06,0.032186
Latvia,LVA,1995,9.133782,1.111259,5.597569999999999,2.297133,0.09432,9e-06,0.033491
Latvia,LVA,1996,9.211501,1.039514,6.055922,1.976588,0.105813,9e-06,0.033655000000000004
Latvia,LVA,1997,8.679764,0.94106,5.18149,2.4174900000000004,0.10769100000000001,8e-06,0.032024000000000004
Latvia,LVA,1998,8.305879,0.703367,5.0906080000000005,2.370038,0.10467699999999999,8e-06,0.037181
Latvia,LVA,1999,7.717713000000001,0.538523,4.738804,2.264463,0.138675,8e-06,0.037239999999999995
Latvia,LVA,2000,7.081469,0.569863,3.880005,2.504234,0.088369,7.000000000000001e-06,0.03899
Latvia,LVA,2001,7.496322999999999,0.525763,3.919489,2.905579,0.109857,7.000000000000001e-06,0.035629
Latvia,LVA,2002,7.520245,0.435511,3.935504,2.979214,0.11745499999999999,7.000000000000001e-06,0.052554
Latvia,LVA,2003,7.725858000000001,0.387864,4.058192,3.091749,0.128849,6e-06,0.059197
Latvia,LVA,2004,7.7309339999999995,0.32156,4.162106,3.07175,0.13692000000000001,5e-06,0.038593
Latvia,LVA,2005,7.810471000000001,0.3617,4.130018,3.151856,0.134381,6e-06,0.032508999999999996
Latvia,LVA,2006,8.309828999999999,0.381311,4.472516000000001,3.261517,0.169238,4e-06,0.025241999999999997
Latvia,LVA,2007,8.637101,0.45358999999999994,4.832293,3.1466819999999998,0.171492,5e-06,0.03304
Latvia,LVA,2008,8.197894,0.440299,4.47117,3.084859,0.167696,5e-06,0.033866
Latvia,LVA,2009,7.4560059999999995,0.36241100000000004,4.071635,2.8270009999999997,0.178057,4e-06,0.016899
Latvia,LVA,2010,8.554094000000001,0.455342,4.250849,3.3929690000000003,0.43056700000000003,4e-06,0.024363
Latvia,LVA,2011,7.810795,0.44241800000000003,3.8161059999999996,2.975287,0.55696,5e-06,0.020018
Latvia,LVA,2012,7.519410000000001,0.40016399999999996,3.7299059999999997,2.792478,0.575087,5e-06,0.021771000000000002
Latvia,LVA,2013,7.368436999999999,0.301134,3.7715660000000004,2.728688,0.5405,8e-06,0.026541000000000002
Latvia,LVA,2014,7.1719610000000005,0.24243,3.890707,2.448369,0.558629,1.4000000000000001e-05,0.031812
Latvia,LVA,2015,7.262099,0.19023099999999998,4.066391,2.50596,0.470311,1.3000000000000001e-05,0.029193
Latvia,LVA,2016,7.210325,0.165653,4.058758999999999,2.607191,0.34634000000000004,1.2e-05,0.032369999999999996
Latvia,LVA,2017,7.214946,0.16725299999999999,4.27663,2.2993650000000003,0.437076,1.6e-05,0.034606
Latvia,LVA,2018,7.859363,0.19703800000000002,4.362586,2.703732,0.550932,9e-06,0.045065
Latvia,LVA,2019,7.648673,0.166208,4.318617,2.5483759999999998,0.561458,1e-05,0.054003999999999996
Latvia,LVA,2020,6.9941130000000005,0.098523,4.170118,2.103025,0.550832,1.1e-05,0.071604
Latvia,LVA,2021,7.266214,0.137075,4.235802,2.27089,0.550832,1.1e-05,0.071604
Liechtenstein,LIE,1990,0.198971,9.6e-05,0.173286,0.025588,0.0,0.0,0.0
Liechtenstein,LIE,1991,0.20632899999999998,9.1e-05,0.175196,0.031042,0.0,0.0,0.0
Liechtenstein,LIE,1992,0.20695,0.000109,0.172068,0.034773,0.0,0.0,0.0
Liechtenstein,LIE,1993,0.215034,9.9e-05,0.177406,0.037529,0.0,0.0,0.0
Liechtenstein,LIE,1994,0.20111099999999998,7e-05,0.162917,0.038123000000000004,0.0,0.0,0.0
Liechtenstein,LIE,1995,0.204202,6.8e-05,0.162467,0.041666,0.0,0.0,0.0
Liechtenstein,LIE,1996,0.20596,4.9e-05,0.15826300000000001,0.047648,0.0,0.0,0.0
Liechtenstein,LIE,1997,0.21837600000000001,5.2000000000000004e-05,0.172112,0.046212,0.0,0.0,0.0
Liechtenstein,LIE,1998,0.229239,5.5e-05,0.178256,0.050927999999999994,0.0,0.0,0.0
Liechtenstein,LIE,1999,0.226566,2.8999999999999997e-05,0.171753,0.054785,0.0,0.0,0.0
Liechtenstein,LIE,2000,0.21686,6.3e-05,0.162872,0.053925,0.0,0.0,0.0
Liechtenstein,LIE,2001,0.214671,3.4e-05,0.15496600000000002,0.059671,0.0,0.0,0.0
Liechtenstein,LIE,2002,0.220018,3.1e-05,0.158851,0.061136,0.0,0.0,0.0
Liechtenstein,LIE,2003,0.22935500000000003,3.4e-05,0.163923,0.065397,0.0,0.0,0.0
Liechtenstein,LIE,2004,0.22939099999999998,2.6000000000000002e-05,0.160277,0.069088,0.0,0.0,0.0
Liechtenstein,LIE,2005,0.22898600000000002,2.3e-05,0.156867,0.07209600000000001,0.0,0.0,0.0
Liechtenstein,LIE,2006,0.231121,1.6e-05,0.157669,0.073436,0.0,0.0,0.0
Liechtenstein,LIE,2007,0.200794,1.3000000000000001e-05,0.130126,0.070655,0.0,0.0,0.0
Liechtenstein,LIE,2008,0.219536,1e-05,0.146698,0.072827,0.0,0.0,0.0
Liechtenstein,LIE,2009,0.205375,5e-06,0.147851,0.05751799999999999,0.0,0.0,0.0
Liechtenstein,LIE,2010,0.19083,5e-06,0.13026400000000002,0.060561000000000004,0.0,0.0,0.0
Liechtenstein,LIE,2011,0.176782,5e-06,0.12321199999999999,0.053564999999999995,0.0,0.0,0.0
Liechtenstein,LIE,2012,0.185325,0.0,0.130825,0.0545,0.0,0.0,0.0
Liechtenstein,LIE,2013,0.192545,0.0,0.134731,0.057814,0.0,0.0,0.0
Liechtenstein,LIE,2014,0.16125899999999999,0.0,0.113199,0.048059,0.0,0.0,0.0
Liechtenstein,LIE,2015,0.159774,0.0,0.10846800000000001,0.051304999999999996,0.0,0.0,0.0
Liechtenstein,LIE,2016,0.149838,0.0,0.098863,0.050975,0.0,0.0,0.0
Liechtenstein,LIE,2017,0.15576900000000002,0.0,0.102288,0.053480999999999994,0.0,0.0,0.0
